Date,Zip,HomeIndex
5/31/2021,85719,289717
6/30/2021,85719,298693
7/31/2021,85719,307420
8/31/2021,85719,313867
9/30/2021,85719,318125
10/31/2021,85719,321754
11/30/2021,85719,324851
12/31/2021,85719,325828
1/31/2022,85719,329276
2/28/2022,85719,333933
3/31/2022,85719,341121
4/30/2022,85719,346876
5/31/2022,85719,352140
6/30/2022,85719,356093
7/31/2022,85719,356596
1/31/2000,85713,72485
2/29/2000,85713,72717
3/31/2000,85713,73054
4/30/2000,85713,73404
5/31/2000,85713,73830
6/30/2000,85713,74290
7/31/2000,85713,74832
8/31/2000,85713,75361
9/30/2000,85713,75757
10/31/2000,85713,76307
11/30/2000,85713,76744
12/31/2000,85713,77081
1/31/2001,85713,77282
2/28/2001,85713,77592
3/31/2001,85713,77779
4/30/2001,85713,78338
5/31/2001,85713,78780
6/30/2001,85713,79305
7/31/2001,85713,79506
8/31/2001,85713,79705
9/30/2001,85713,80151
10/31/2001,85713,80945
11/30/2001,85713,81629
12/31/2001,85713,82358
1/31/2002,85713,82647
2/28/2002,85713,83084
3/31/2002,85713,83326
4/30/2002,85713,83730
5/31/2002,85713,84202
6/30/2002,85713,84622
7/31/2002,85713,85080
8/31/2002,85713,85344
9/30/2002,85713,85740
10/31/2002,85713,85967
11/30/2002,85713,86250
12/31/2002,85713,86568
1/31/2003,85713,86934
2/28/2003,85713,87461
3/31/2003,85713,87760
4/30/2003,85713,88306
5/31/2003,85713,88773
6/30/2003,85713,89491
7/31/2003,85713,90260
8/31/2003,85713,90877
9/30/2003,85713,91309
10/31/2003,85713,91452
11/30/2003,85713,91597
12/31/2003,85713,91834
1/31/2004,85713,92166
2/29/2004,85713,92776
3/31/2004,85713,93459
4/30/2004,85713,94315
5/31/2004,85713,95455
6/30/2004,85713,96944
7/31/2004,85713,98179
8/31/2004,85713,99415
9/30/2004,85713,100720
10/31/2004,85713,102507
11/30/2004,85713,104092
12/31/2004,85713,105675
1/31/2005,85713,107194
2/28/2005,85713,109013
3/31/2005,85713,111025
4/30/2005,85713,113710
5/31/2005,85713,117241
6/30/2005,85713,120951
7/31/2005,85713,125265
8/31/2005,85713,128453
9/30/2005,85713,131313
10/31/2005,85713,133437
11/30/2005,85713,135190
12/31/2005,85713,136533
1/31/2006,85713,136034
2/28/2006,85713,136530
3/31/2006,85713,137973
4/30/2006,85713,139657
5/31/2006,85713,141328
6/30/2006,85713,142274
7/31/2006,85713,143264
8/31/2006,85713,144242
9/30/2006,85713,144547
10/31/2006,85713,144252
11/30/2006,85713,144253
12/31/2006,85713,144205
1/31/2007,85713,145114
2/28/2007,85713,145136
3/31/2007,85713,146089
4/30/2007,85713,147304
5/31/2007,85713,148239
6/30/2007,85713,148229
7/31/2007,85713,147981
8/31/2007,85713,147360
9/30/2007,85713,146073
10/31/2007,85713,145111
11/30/2007,85713,143458
12/31/2007,85713,143115
1/31/2008,85713,141913
2/29/2008,85713,139774
3/31/2008,85713,136928
4/30/2008,85713,133919
5/31/2008,85713,132724
6/30/2008,85713,130690
7/31/2008,85713,128879
8/31/2008,85713,125543
9/30/2008,85713,123525
10/31/2008,85713,121188
11/30/2008,85713,119847
12/31/2008,85713,117532
1/31/2009,85713,116046
2/28/2009,85713,114612
3/31/2009,85713,112317
4/30/2009,85713,109548
5/31/2009,85713,106391
6/30/2009,85713,103844
7/31/2009,85713,101142
8/31/2009,85713,98482
9/30/2009,85713,95756
10/31/2009,85713,94506
11/30/2009,85713,93629
12/31/2009,85713,93807
1/31/2010,85713,92484
2/28/2010,85713,91448
3/31/2010,85713,90509
4/30/2010,85713,90475
5/31/2010,85713,90017
6/30/2010,85713,89007
7/31/2010,85713,87597
8/31/2010,85713,86717
9/30/2010,85713,85903
10/31/2010,85713,85027
11/30/2010,85713,84170
12/31/2010,85713,83707
1/31/2011,85713,83848
2/28/2011,85713,82924
3/31/2011,85713,81585
4/30/2011,85713,79195
5/31/2011,85713,77566
6/30/2011,85713,75844
7/31/2011,85713,73920
8/31/2011,85713,72044
9/30/2011,85713,70247
10/31/2011,85713,69093
11/30/2011,85713,68199
12/31/2011,85713,67593
1/31/2012,85713,67692
2/29/2012,85713,68092
3/31/2012,85713,68308
4/30/2012,85713,68293
5/31/2012,85713,68017
6/30/2012,85713,68579
7/31/2012,85713,69331
8/31/2012,85713,70343
9/30/2012,85713,71477
10/31/2012,85713,72289
11/30/2012,85713,73099
12/31/2012,85713,73389
1/31/2013,85713,73624
2/28/2013,85713,73438
3/31/2013,85713,73237
4/30/2013,85713,73675
5/31/2013,85713,74750
6/30/2013,85713,76293
7/31/2013,85713,77656
8/31/2013,85713,78973
9/30/2013,85713,79999
10/31/2013,85713,81302
11/30/2013,85713,82079
12/31/2013,85713,83418
1/31/2014,85713,84618
2/28/2014,85713,86373
3/31/2014,85713,87240
4/30/2014,85713,87557
5/31/2014,85713,87598
6/30/2014,85713,87699
7/31/2014,85713,88260
8/31/2014,85713,88740
9/30/2014,85713,89252
10/31/2014,85713,89260
11/30/2014,85713,89473
12/31/2014,85713,89370
1/31/2015,85713,89343
2/28/2015,85713,89287
3/31/2015,85713,89859
4/30/2015,85713,90415
5/31/2015,85713,90783
6/30/2015,85713,91042
7/31/2015,85713,90975
8/31/2015,85713,91116
9/30/2015,85713,91632
10/31/2015,85713,92263
11/30/2015,85713,92770
12/31/2015,85713,93100
1/31/2016,85713,93836
2/29/2016,85713,94947
3/31/2016,85713,95934
4/30/2016,85713,96783
5/31/2016,85713,97373
6/30/2016,85713,97626
7/31/2016,85713,98653
8/31/2016,85713,99647
9/30/2016,85713,100778
10/31/2016,85713,101087
11/30/2016,85713,101307
12/31/2016,85713,101427
1/31/2017,85713,101647
2/28/2017,85713,101782
3/31/2017,85713,102197
4/30/2017,85713,102547
5/31/2017,85713,103510
6/30/2017,85713,105032
7/31/2017,85713,106905
8/31/2017,85713,109015
9/30/2017,85713,110875
10/31/2017,85713,112195
11/30/2017,85713,113214
12/31/2017,85713,113964
1/31/2018,85713,114809
2/28/2018,85713,115673
3/31/2018,85713,116794
4/30/2018,85713,118335
5/31/2018,85713,119680
6/30/2018,85713,120387
7/31/2018,85713,120910
8/31/2018,85713,121240
9/30/2018,85713,122367
10/31/2018,85713,123311
11/30/2018,85713,124223
12/31/2018,85713,124153
1/31/2019,85713,124481
2/28/2019,85713,125247
3/31/2019,85713,126070
4/30/2019,85713,127202
5/31/2019,85713,127896
6/30/2019,85713,128932
7/31/2019,85713,129761
8/31/2019,85713,130854
9/30/2019,85713,131979
10/31/2019,85713,132877
11/30/2019,85713,134198
12/31/2019,85713,135837
1/31/2020,85713,136957
2/29/2020,85713,137927
3/31/2020,85713,139172
4/30/2020,85713,141684
5/31/2020,85713,143075
6/30/2020,85713,144243
7/31/2020,85713,145045
8/31/2020,85713,146795
9/30/2020,85713,148875
10/31/2020,85713,152003
11/30/2020,85713,
12/31/2020,85713,167109
1/31/2021,85713,174566
2/28/2021,85713,178116
3/31/2021,85713,181078
4/30/2021,85713,183611
5/31/2021,85713,187101
6/30/2021,85713,192410
7/31/2021,85713,197904
8/31/2021,85713,202488
9/30/2021,85713,205502
10/31/2021,85713,207467
11/30/2021,85713,209192
12/31/2021,85713,209098
1/31/2022,85713,210619
2/28/2022,85713,212809
3/31/2022,85713,217693
4/30/2022,85713,221927
5/31/2022,85713,226134
6/30/2022,85713,230513
7/31/2022,85713,232124
1/31/2000,85706,73979
2/29/2000,85706,74010
3/31/2000,85706,74086
4/30/2000,85706,74352
5/31/2000,85706,74800
6/30/2000,85706,75227
7/31/2000,85706,75639
8/31/2000,85706,76140
9/30/2000,85706,76870
10/31/2000,85706,77670
11/30/2000,85706,78294
12/31/2000,85706,78908
1/31/2001,85706,79449
2/28/2001,85706,80152
3/31/2001,85706,80782
4/30/2001,85706,81429
5/31/2001,85706,81780
6/30/2001,85706,82023
7/31/2001,85706,82352
8/31/2001,85706,82710
9/30/2001,85706,83250
10/31/2001,85706,83719
11/30/2001,85706,84225
12/31/2001,85706,84705
1/31/2002,85706,85044
2/28/2002,85706,85485
3/31/2002,85706,85702
4/30/2002,85706,85906
5/31/2002,85706,86243
6/30/2002,85706,86769
7/31/2002,85706,87352
8/31/2002,85706,87798
9/30/2002,85706,88237
10/31/2002,85706,88902
11/30/2002,85706,89431
12/31/2002,85706,89948
1/31/2003,85706,90265
2/28/2003,85706,90685
3/31/2003,85706,91081
4/30/2003,85706,91565
5/31/2003,85706,92212
6/30/2003,85706,92909
7/31/2003,85706,93509
8/31/2003,85706,94096
9/30/2003,85706,94508
10/31/2003,85706,94921
11/30/2003,85706,94979
12/31/2003,85706,95063
1/31/2004,85706,95148
2/29/2004,85706,95531
3/31/2004,85706,96137
4/30/2004,85706,96929
5/31/2004,85706,98111
6/30/2004,85706,99434
7/31/2004,85706,101094
8/31/2004,85706,102516
9/30/2004,85706,104173
10/31/2004,85706,105616
11/30/2004,85706,107031
12/31/2004,85706,108346
1/31/2005,85706,109676
2/28/2005,85706,111361
3/31/2005,85706,113352
4/30/2005,85706,116323
5/31/2005,85706,120032
6/30/2005,85706,124140
7/31/2005,85706,128454
8/31/2005,85706,131642
9/30/2005,85706,134462
10/31/2005,85706,136702
11/30/2005,85706,138519
12/31/2005,85706,140061
1/31/2006,85706,140024
2/28/2006,85706,141445
3/31/2006,85706,143695
4/30/2006,85706,145900
5/31/2006,85706,147862
6/30/2006,85706,148575
7/31/2006,85706,149278
8/31/2006,85706,149963
9/30/2006,85706,150507
10/31/2006,85706,150821
11/30/2006,85706,151263
12/31/2006,85706,151552
1/31/2007,85706,152348
2/28/2007,85706,152377
3/31/2007,85706,152751
4/30/2007,85706,153367
5/31/2007,85706,153433
6/30/2007,85706,153289
7/31/2007,85706,152940
8/31/2007,85706,152624
9/30/2007,85706,151134
10/31/2007,85706,150017
11/30/2007,85706,148035
12/31/2007,85706,147428
1/31/2008,85706,146037
2/29/2008,85706,143936
3/31/2008,85706,141222
4/30/2008,85706,138328
5/31/2008,85706,136571
6/30/2008,85706,134194
7/31/2008,85706,132005
8/31/2008,85706,128756
9/30/2008,85706,125668
10/31/2008,85706,122058
11/30/2008,85706,119662
12/31/2008,85706,116938
1/31/2009,85706,115267
2/28/2009,85706,113204
3/31/2009,85706,110793
4/30/2009,85706,107952
5/31/2009,85706,104945
6/30/2009,85706,102033
7/31/2009,85706,98865
8/31/2009,85706,96508
9/30/2009,85706,94963
10/31/2009,85706,94251
11/30/2009,85706,93547
12/31/2009,85706,93006
1/31/2010,85706,91753
2/28/2010,85706,90081
3/31/2010,85706,88800
4/30/2010,85706,88376
5/31/2010,85706,88100
6/30/2010,85706,87573
7/31/2010,85706,86748
8/31/2010,85706,85988
9/30/2010,85706,85138
10/31/2010,85706,84215
11/30/2010,85706,83466
12/31/2010,85706,83076
1/31/2011,85706,83414
2/28/2011,85706,83136
3/31/2011,85706,82711
4/30/2011,85706,81473
5/31/2011,85706,80388
6/30/2011,85706,79095
7/31/2011,85706,77650
8/31/2011,85706,76427
9/30/2011,85706,75138
10/31/2011,85706,74294
11/30/2011,85706,73922
12/31/2011,85706,73869
1/31/2012,85706,74053
2/29/2012,85706,74244
3/31/2012,85706,73949
4/30/2012,85706,73171
5/31/2012,85706,72473
6/30/2012,85706,72654
7/31/2012,85706,73286
8/31/2012,85706,73915
9/30/2012,85706,74571
10/31/2012,85706,75126
11/30/2012,85706,75769
12/31/2012,85706,76326
1/31/2013,85706,77022
2/28/2013,85706,77251
3/31/2013,85706,77619
4/30/2013,85706,78421
5/31/2013,85706,79589
6/30/2013,85706,80777
7/31/2013,85706,82166
8/31/2013,85706,83695
9/30/2013,85706,85361
10/31/2013,85706,86814
11/30/2013,85706,87774
12/31/2013,85706,89095
1/31/2014,85706,90195
2/28/2014,85706,91910
3/31/2014,85706,92305
4/30/2014,85706,92613
5/31/2014,85706,92603
6/30/2014,85706,92809
7/31/2014,85706,93306
8/31/2014,85706,93834
9/30/2014,85706,94855
10/31/2014,85706,95424
11/30/2014,85706,95895
12/31/2014,85706,95604
1/31/2015,85706,95445
2/28/2015,85706,95685
3/31/2015,85706,97009
4/30/2015,85706,98314
5/31/2015,85706,99282
6/30/2015,85706,100050
7/31/2015,85706,100101
8/31/2015,85706,100269
9/30/2015,85706,100829
10/31/2015,85706,101787
11/30/2015,85706,102182
12/31/2015,85706,102537
1/31/2016,85706,102982
2/29/2016,85706,104131
3/31/2016,85706,105001
4/30/2016,85706,105772
5/31/2016,85706,106532
6/30/2016,85706,106687
7/31/2016,85706,107697
8/31/2016,85706,108536
9/30/2016,85706,109244
10/31/2016,85706,109522
11/30/2016,85706,109357
12/31/2016,85706,109451
1/31/2017,85706,109622
2/28/2017,85706,109966
3/31/2017,85706,110428
4/30/2017,85706,110574
5/31/2017,85706,111361
6/30/2017,85706,113013
7/31/2017,85706,114898
8/31/2017,85706,116913
9/30/2017,85706,119012
10/31/2017,85706,120662
11/30/2017,85706,121924
12/31/2017,85706,122458
1/31/2018,85706,123040
2/28/2018,85706,124119
3/31/2018,85706,125394
4/30/2018,85706,127112
5/31/2018,85706,128226
6/30/2018,85706,129118
7/31/2018,85706,129605
8/31/2018,85706,130080
9/30/2018,85706,130818
10/31/2018,85706,131537
11/30/2018,85706,132397
12/31/2018,85706,132530
1/31/2019,85706,133080
2/28/2019,85706,133687
3/31/2019,85706,134452
4/30/2019,85706,136210
5/31/2019,85706,137910
6/30/2019,85706,139940
7/31/2019,85706,140910
8/31/2019,85706,141981
9/30/2019,85706,142937
10/31/2019,85706,144053
11/30/2019,85706,145562
12/31/2019,85706,147559
1/31/2020,85706,148622
2/29/2020,85706,149855
3/31/2020,85706,151265
4/30/2020,85706,153522
5/31/2020,85706,154611
6/30/2020,85706,155388
7/31/2020,85706,156212
8/31/2020,85706,157485
9/30/2020,85706,158568
10/31/2020,85706,160767
11/30/2020,85706,
12/31/2020,85706,174592
1/31/2021,85706,181723
2/28/2021,85706,185306
3/31/2021,85706,187883
4/30/2021,85706,190334
5/31/2021,85706,193902
6/30/2021,85706,200520
7/31/2021,85706,206887
8/31/2021,85706,212102
9/30/2021,85706,215178
10/31/2021,85706,217479
11/30/2021,85706,219291
12/31/2021,85706,219835
1/31/2022,85706,221937
2/28/2022,85706,225165
3/31/2022,85706,230064
4/30/2022,85706,234890
5/31/2022,85706,239036
6/30/2022,85706,243691
7/31/2022,85706,245924
1/31/2000,85712,103955
2/29/2000,85712,104156
3/31/2000,85712,104315
4/30/2000,85712,104507
5/31/2000,85712,104755
6/30/2000,85712,105196
7/31/2000,85712,105713
8/31/2000,85712,106242
9/30/2000,85712,106701
10/31/2000,85712,107291
11/30/2000,85712,107624
12/31/2000,85712,107897
1/31/2001,85712,108085
2/28/2001,85712,108458
3/31/2001,85712,108726
4/30/2001,85712,109069
5/31/2001,85712,109414
6/30/2001,85712,109883
7/31/2001,85712,110497
8/31/2001,85712,111206
9/30/2001,85712,111869
10/31/2001,85712,112589
11/30/2001,85712,113160
12/31/2001,85712,113795
1/31/2002,85712,113991
2/28/2002,85712,114263
3/31/2002,85712,114592
4/30/2002,85712,115356
5/31/2002,85712,116262
6/30/2002,85712,117295
7/31/2002,85712,118096
8/31/2002,85712,118902
9/30/2002,85712,119556
10/31/2002,85712,120565
11/30/2002,85712,121674
12/31/2002,85712,122813
1/31/2003,85712,123737
2/28/2003,85712,124628
3/31/2003,85712,125465
4/30/2003,85712,126481
5/31/2003,85712,127401
6/30/2003,85712,128551
7/31/2003,85712,129808
8/31/2003,85712,130857
9/30/2003,85712,131755
10/31/2003,85712,132457
11/30/2003,85712,132950
12/31/2003,85712,133542
1/31/2004,85712,134089
2/29/2004,85712,135338
3/31/2004,85712,136364
4/30/2004,85712,137696
5/31/2004,85712,139241
6/30/2004,85712,141309
7/31/2004,85712,143306
8/31/2004,85712,145245
9/30/2004,85712,147469
10/31/2004,85712,149539
11/30/2004,85712,151140
12/31/2004,85712,152434
1/31/2005,85712,153864
2/28/2005,85712,156033
3/31/2005,85712,158904
4/30/2005,85712,163273
5/31/2005,85712,168941
6/30/2005,85712,175097
7/31/2005,85712,182176
8/31/2005,85712,187295
9/30/2005,85712,192002
10/31/2005,85712,195018
11/30/2005,85712,197869
12/31/2005,85712,199708
1/31/2006,85712,199015
2/28/2006,85712,199897
3/31/2006,85712,202080
4/30/2006,85712,204619
5/31/2006,85712,206313
6/30/2006,85712,206183
7/31/2006,85712,206111
8/31/2006,85712,206219
9/30/2006,85712,205823
10/31/2006,85712,204558
11/30/2006,85712,203589
12/31/2006,85712,202860
1/31/2007,85712,203324
2/28/2007,85712,202938
3/31/2007,85712,203723
4/30/2007,85712,204664
5/31/2007,85712,204827
6/30/2007,85712,204007
7/31/2007,85712,203176
8/31/2007,85712,202576
9/30/2007,85712,200922
10/31/2007,85712,199681
11/30/2007,85712,197587
12/31/2007,85712,197201
1/31/2008,85712,196118
2/29/2008,85712,193680
3/31/2008,85712,190445
4/30/2008,85712,187355
5/31/2008,85712,186231
6/30/2008,85712,183987
7/31/2008,85712,181968
8/31/2008,85712,179042
9/30/2008,85712,177139
10/31/2008,85712,175292
11/30/2008,85712,173715
12/31/2008,85712,171671
1/31/2009,85712,170084
2/28/2009,85712,169057
3/31/2009,85712,167340
4/30/2009,85712,164994
5/31/2009,85712,162493
6/30/2009,85712,160332
7/31/2009,85712,157959
8/31/2009,85712,155283
9/30/2009,85712,153185
10/31/2009,85712,151954
11/30/2009,85712,150985
12/31/2009,85712,150562
1/31/2010,85712,149027
2/28/2010,85712,147703
3/31/2010,85712,146897
4/30/2010,85712,147026
5/31/2010,85712,146498
6/30/2010,85712,144963
7/31/2010,85712,142928
8/31/2010,85712,142277
9/30/2010,85712,141316
10/31/2010,85712,140150
11/30/2010,85712,138292
12/31/2010,85712,137331
1/31/2011,85712,137227
2/28/2011,85712,136165
3/31/2011,85712,134401
4/30/2011,85712,131736
5/31/2011,85712,129171
6/30/2011,85712,126603
7/31/2011,85712,123740
8/31/2011,85712,121607
9/30/2011,85712,119651
10/31/2011,85712,118358
11/30/2011,85712,117219
12/31/2011,85712,116160
1/31/2012,85712,115495
2/29/2012,85712,115623
3/31/2012,85712,116377
4/30/2012,85712,117053
5/31/2012,85712,116944
6/30/2012,85712,117365
7/31/2012,85712,118395
8/31/2012,85712,120124
9/30/2012,85712,121888
10/31/2012,85712,123186
11/30/2012,85712,124647
12/31/2012,85712,125536
1/31/2013,85712,126302
2/28/2013,85712,126146
3/31/2013,85712,125541
4/30/2013,85712,125772
5/31/2013,85712,126672
6/30/2013,85712,128305
7/31/2013,85712,129288
8/31/2013,85712,130137
9/30/2013,85712,131043
10/31/2013,85712,132079
11/30/2013,85712,132895
12/31/2013,85712,133851
1/31/2014,85712,135191
2/28/2014,85712,137006
3/31/2014,85712,137388
4/30/2014,85712,137091
5/31/2014,85712,136630
6/30/2014,85712,136855
7/31/2014,85712,137440
8/31/2014,85712,137857
9/30/2014,85712,138180
10/31/2014,85712,138324
11/30/2014,85712,138652
12/31/2014,85712,138681
1/31/2015,85712,138660
2/28/2015,85712,138224
3/31/2015,85712,138410
4/30/2015,85712,138625
5/31/2015,85712,138970
6/30/2015,85712,139229
7/31/2015,85712,138716
8/31/2015,85712,138057
9/30/2015,85712,138023
10/31/2015,85712,137894
11/30/2015,85712,137903
12/31/2015,85712,137785
1/31/2016,85712,138750
2/29/2016,85712,139658
3/31/2016,85712,140659
4/30/2016,85712,141461
5/31/2016,85712,142474
6/30/2016,85712,142707
7/31/2016,85712,143798
8/31/2016,85712,144835
9/30/2016,85712,145815
10/31/2016,85712,146193
11/30/2016,85712,146935
12/31/2016,85712,147798
1/31/2017,85712,148569
2/28/2017,85712,148935
3/31/2017,85712,149560
4/30/2017,85712,149800
5/31/2017,85712,150599
6/30/2017,85712,151957
7/31/2017,85712,153541
8/31/2017,85712,155017
9/30/2017,85712,156263
10/31/2017,85712,157267
11/30/2017,85712,158201
12/31/2017,85712,158990
1/31/2018,85712,159832
2/28/2018,85712,160744
3/31/2018,85712,161864
4/30/2018,85712,163201
5/31/2018,85712,164435
6/30/2018,85712,165332
7/31/2018,85712,166343
8/31/2018,85712,166923
9/30/2018,85712,167836
10/31/2018,85712,168455
11/30/2018,85712,169277
12/31/2018,85712,169133
1/31/2019,85712,169664
2/28/2019,85712,170396
3/31/2019,85712,171149
4/30/2019,85712,171940
5/31/2019,85712,172584
6/30/2019,85712,173829
7/31/2019,85712,174715
8/31/2019,85712,175592
9/30/2019,85712,176430
10/31/2019,85712,177287
11/30/2019,85712,178723
12/31/2019,85712,180846
1/31/2020,85712,182026
2/29/2020,85712,183134
3/31/2020,85712,184133
4/30/2020,85712,186219
5/31/2020,85712,187717
